repo,username,issue_num,title,body,prediction,probability,likes,dislikes,prediction_type,logs,threshold,labeled
anonymous,anonymous,53,sql: improve precision of index spans to scan for multi-column-family single-row fetches,"Suppose we have a table and a query:    ```  CREATE TABLE a (a INT PRIMARY KEY, b INT, c INT, FAMILY(a), FAMILY(b), FAMILY(c);  INSERT INTO a VALUES(1,2,3);    SELECT b FROM a WHERE a=1;  ```    Currently, this query will cause a scan from `/a/primary/1 -> /a/primary/2`, even though ideally we'd only need to scan the key at `/a/primary/1/b`.    We have enough information to improve this scan, since we know that `c` is not a needed column, `a` is the primary index and therefore unique, and we have an equality constraint on `a`.    We should consider improving the algorithm in `spanFromLogicalSpan` to incorporate all of this information into its final output span.    cc @danhhz @andreimatei @petermattis based on our earlier conversation.",document,0.000440557,8,0,people approved, ,0.610000014,0
anonymous,anonymous,54,distsqlrun: reduce memory account overhead in merge joiner,"Profiling the merge joiner reveals that we spend almost 20% of our time manipulating memory accounts:    ![image](https://user-images.githubusercontent.com/43821/46107479-774d7980-c1a9-11e8-8140-ae3375a2572d.png)    We can almost certainly do better here, and potentially see some major performance gains by doing so.",performance,1.000010014,9,0,people approved, ,0.330000013,1
anonymous,anonymous,54,distsqlrun: reduce memory account overhead in merge joiner,"Profiling the merge joiner reveals that we spend almost 20% of our time manipulating memory accounts:    ![image](https://user-images.githubusercontent.com/43821/46107479-774d7980-c1a9-11e8-8140-ae3375a2572d.png)    We can almost certainly do better here, and potentially see some major performance gains by doing so.",enhancement,1.000010014,9,0,people approved, ,0.939999998,1
anonymous,anonymous,54,distsqlrun: reduce memory account overhead in merge joiner,"Profiling the merge joiner reveals that we spend almost 20% of our time manipulating memory accounts:    ![image](https://user-images.githubusercontent.com/43821/46107479-774d7980-c1a9-11e8-8140-ae3375a2572d.png)    We can almost certainly do better here, and potentially see some major performance gains by doing so.",database,0.999490738,9,0,people approved, ,0.419999987,1
anonymous,anonymous,54,distsqlrun: reduce memory account overhead in merge joiner,"Profiling the merge joiner reveals that we spend almost 20% of our time manipulating memory accounts:    ![image](https://user-images.githubusercontent.com/43821/46107479-774d7980-c1a9-11e8-8140-ae3375a2572d.png)    We can almost certainly do better here, and potentially see some major performance gains by doing so.",client,0.004341503,8,0,people approved, ,0.689999998,0
anonymous,anonymous,54,distsqlrun: reduce memory account overhead in merge joiner,"Profiling the merge joiner reveals that we spend almost 20% of our time manipulating memory accounts:    ![image](https://user-images.githubusercontent.com/43821/46107479-774d7980-c1a9-11e8-8140-ae3375a2572d.png)    We can almost certainly do better here, and potentially see some major performance gains by doing so.",server,0.00034535,8,0,people approved, ,0.800000012,0
anonymous,anonymous,54,distsqlrun: reduce memory account overhead in merge joiner,"Profiling the merge joiner reveals that we spend almost 20% of our time manipulating memory accounts:    ![image](https://user-images.githubusercontent.com/43821/46107479-774d7980-c1a9-11e8-8140-ae3375a2572d.png)    We can almost certainly do better here, and potentially see some major performance gains by doing so.",document,0.00001,8,0,people approved, ,0.610000014,0
anonymous,anonymous,54,distsqlrun: reduce memory account overhead in merge joiner,"Profiling the merge joiner reveals that we spend almost 20% of our time manipulating memory accounts:    ![image](https://user-images.githubusercontent.com/43821/46107479-774d7980-c1a9-11e8-8140-ae3375a2572d.png)    We can almost certainly do better here, and potentially see some major performance gains by doing so.",security,0.00001,7,0,people approved, ,0.819999993,0
anonymous,anonymous,54,distsqlrun: reduce memory account overhead in merge joiner,"Profiling the merge joiner reveals that we spend almost 20% of our time manipulating memory accounts:    ![image](https://user-images.githubusercontent.com/43821/46107479-774d7980-c1a9-11e8-8140-ae3375a2572d.png)    We can almost certainly do better here, and potentially see some major performance gains by doing so.",design,0.00001,8,0,people approved, ,0.790000022,0
anonymous,anonymous,54,distsqlrun: reduce memory account overhead in merge joiner,"Profiling the merge joiner reveals that we spend almost 20% of our time manipulating memory accounts:    ![image](https://user-images.githubusercontent.com/43821/46107479-774d7980-c1a9-11e8-8140-ae3375a2572d.png)    We can almost certainly do better here, and potentially see some major performance gains by doing so.",question,0.00001,8,0,people approved, ,0.550000012,0
anonymous,anonymous,54,distsqlrun: reduce memory account overhead in merge joiner,"Profiling the merge joiner reveals that we spend almost 20% of our time manipulating memory accounts:    ![image](https://user-images.githubusercontent.com/43821/46107479-774d7980-c1a9-11e8-8140-ae3375a2572d.png)    We can almost certainly do better here, and potentially see some major performance gains by doing so.",ui,0.00001,8,0,people approved, ,0.639999986,0
anonymous,anonymous,54,distsqlrun: reduce memory account overhead in merge joiner,"Profiling the merge joiner reveals that we spend almost 20% of our time manipulating memory accounts:    ![image](https://user-images.githubusercontent.com/43821/46107479-774d7980-c1a9-11e8-8140-ae3375a2572d.png)    We can almost certainly do better here, and potentially see some major performance gains by doing so.",bug,0.00001,8,0,people approved, ,0.939999998,0
anonymous,anonymous,55,VaultPress Large Option Size - vaultpress_service_ips_external,VaultPress IPs array coming in at 2MB and causing performance issues since autoloaded. These IPs appear to be a huge list of CloudFlare IP addresses.    Examples from list:  162.158.153.1  198.41.152.254  141.101.66.1     Is there a hook to reset option or prevent VaultPress from adding this option? VaultPress not in use on site.,bug,1.000010014,7,2,people approved, ,0.939999998,1
anonymous,anonymous,55,VaultPress Large Option Size - vaultpress_service_ips_external,VaultPress IPs array coming in at 2MB and causing performance issues since autoloaded. These IPs appear to be a huge list of CloudFlare IP addresses.    Examples from list:  162.158.153.1  198.41.152.254  141.101.66.1     Is there a hook to reset option or prevent VaultPress from adding this option? VaultPress not in use on site.,performance,0.991162658,9,0,people approved, ,0.330000013,1
anonymous,anonymous,55,VaultPress Large Option Size - vaultpress_service_ips_external,VaultPress IPs array coming in at 2MB and causing performance issues since autoloaded. These IPs appear to be a huge list of CloudFlare IP addresses.    Examples from list:  162.158.153.1  198.41.152.254  141.101.66.1     Is there a hook to reset option or prevent VaultPress from adding this option? VaultPress not in use on site.,security,0.028446036,8,0,people approved, ,0.819999993,0
